wrists,l_shoulder_wrist,l_shoulder_elbow,l_elbow_wrist,r_shoulder_wrist,r_shoulder_elbow,r_elbow_wrist,l_wrist_hip,hips,r_wrist_hip,l_wrist_ankle,l_shoulder_ankle,r_wrist_ankle,r_shoulder_ankle,l_hip_ankle,l_hip_knee,l_knee_ankle,r_hip_ankle,r_hip_knee,r_knee_ankle,ankles,hash
0.618096730758583,0.7546809712973824,0.4185683088815817,0.34707087982980067,0.7441265706496552,0.3618294581687916,0.3955450148878711,0.964803545577391,0.3,1.0036591449731629,1.796126885561442,1.836446297559778,1.8617262282584914,1.8261693841193498,1.1482139461845204,0.5863807564338356,0.575191888761899,1.1335165172686654,0.5076796162681246,0.629401648180152,0.5586323399422021,2875007cf34a44665d48de40e6ca03f5a99654fbf841712f87aa234e12afced9
0.5304981207617037,0.7722741079712305,0.39376442483023494,0.40051573702779253,0.9428593712098898,0.5091412858387585,0.4759450513135292,0.8021542799205793,0.3,0.8691154426996881,1.9760336932982305,2.2163803425379967,1.9874230055882978,2.2732994370951465,1.3825629470036684,0.7109490926452343,0.6874532281939987,1.386905857503674,0.6459258923718567,0.7486837494419256,0.2998929851393141,29609e79acdff8f3e360394730f9bb68db9f23d27bf69aac995bbebb139ebb02
0.7756268684977143,0.8960388535897911,0.4442611775888581,0.49910138245855895,1.0784874881121245,0.5488403925762286,0.5643219211201961,1.2070854371609188,0.3,1.1719943931826773,2.625901304384209,2.5784147229751393,2.3809266813763608,2.637750408405753,1.6297346651811917,0.8847834638881836,0.7566003293307582,1.612489651987931,0.7080987958168522,0.9125377396467576,0.3877041550459776,2a198608fac2d1c721637271d058fc970e1d031f3c24f2ae50171162ecc2f251
0.6060157386880877,0.6253986953895669,0.31759799224505697,0.31282906234238167,0.5920885217191256,0.33188514513399314,0.26692867929522884,0.7894302526109251,0.3,0.7130787673190231,1.3538338889854298,1.4950200358835715,1.3478577248192316,1.4169781739114806,0.8877215086045696,0.45991565755577274,0.4522715661497813,0.9151281681742688,0.43670247739273693,0.5059924135670574,0.24066835903714912,2acefe436fd86dd3b0e720734338528ff33de36b221e34b9b4a704ed039f6997
0.7716294110076762,0.7411914131368237,0.39352662245904435,0.3512890383692465,0.8163192242865482,0.45981984920383256,0.3667054738249361,0.940622441701275,0.3,0.917438516079062,1.5992795515738778,1.7188831670886173,1.6534194255508303,1.7226587100477186,0.9620179065310872,0.5551914238566735,0.5612354786996631,1.0925577751495128,0.5001946808548605,0.5947082158273517,0.5498940926999116,2b42914faf1036876f862499d478296251646fbea6126aa6ad3940761a9b7846
0.5470577326681169,0.8666491109501289,0.4641107145163912,0.4580691999810135,1.034881805188969,0.5537016188793149,0.5272669104891023,1.1209845882689218,0.3,1.1784561394654811,2.3378849101152546,2.464561000412832,2.2940569056293536,2.5693733666273704,1.580606300316065,0.8674765993227526,0.7236607613956982,1.5945840893859575,0.698258485824637,0.9022347707066843,0.46444007423846245,2d5550ee0bd290829f73c4da133832e182e2b5ebd0bbbd537b22575ae1e37d7c
0.7167707739569223,0.5410340961049744,0.289258010323605,0.2587240150848112,0.6209353592320876,0.39387472242414234,0.25116561580451363,0.6098768333826415,0.3,0.68232247453156,1.4955226573451499,1.69651086064706,1.6010007436470983,1.7261384316011024,1.082188385274967,0.5948248287218341,0.4967480251645172,1.0710580004565406,0.5165978339050517,0.5626395447636764,0.25184761931512156,2e13a7a9b9464748693dafb2b89421fbaf1665581869fbafc8be7b919e44e7aa
0.6641565317308368,0.6694399264070693,0.3753309247683477,0.3312237945765116,0.8011009070159982,0.4207118401324308,0.4242385913890081,0.9113538658599829,0.3,0.9629759196383453,2.0351761242880837,2.201676687963501,2.142446385245707,2.2672822361296534,1.3533049370012058,0.7446779993656654,0.6121709363090275,1.399365338706787,0.6518265969753944,0.7519428918759666,0.34125809991417083,2fce2e9faf3ab484ec3f4067b24c81e4300310750c5549fff29707cd1f20cd07
0.6728335645438029,0.7950676086551092,0.4605854524402672,0.3526693905566197,0.8864393948044265,0.4620224045733239,0.46419691613441366,1.0291741579502232,0.3,1.1086168906725824,2.1678400277644165,2.254213452468716,2.3115606899104923,2.3315978501971695,1.3813423390050725,0.6952678361507093,0.6872267173828274,1.4152296076399473,0.6448137904098539,0.7787969773883906,0.2781925261772631,33bdef0f0109ae8d980487d7f42db8ad0b7c94a1d9af8372c4e81c72c87a7cd0
0.6190426798733627,0.5840373242961743,0.3122923624165725,0.27816369416196934,0.5759842822388826,0.32461475722968786,0.2613718853077527,0.7896382875514497,0.3,0.6696727202643548,1.4814981349299214,1.555282527188209,1.3701410856601643,1.4888019445573475,0.9180600773899109,0.4922779061448814,0.4480393946273755,0.9311694243906763,0.43083250686081104,0.5208322296413956,0.2638322977545271,3785ad69983e0a1d7d1f3c71ac3b780059a1cc5a5c0cb41470ed286f8aa5be3a
0.7333873126301503,0.7507488230206038,0.3803608279208255,0.3772253394305249,0.9292748930508663,0.5070340811922285,0.46311271747824023,0.85318272284534,0.3,1.0743973752982396,1.9863335272628844,2.1779059859408245,2.241029924260962,2.289381582788771,1.3620610893500982,0.7232799812198653,0.652937240635695,1.3922930929673782,0.6687958332368757,0.7386136894872929,0.2835911262721858,39fd10b4c992dcb6c29d44f7cea5c0e043823f67fcd50f39796b12441e3bbfc8
1.0919957506482967,0.7681096758741096,0.35245633727280495,0.44905741447892195,0.8896517577389087,0.4697922572793308,0.42369113609296927,0.9330727128090968,0.3,1.1722683217907068,1.918035484057031,2.021863127611765,2.349050444384242,2.1607840226855295,1.252910423929768,0.6738821438641375,0.6203731549584189,1.31862740558049,0.6227217532828041,0.710488860986928,0.32990100390314603,3ab912a136f6bdaa8987db535a7e5b148ceec9685584047f5739a1cd6c51bf77
0.578854569148478,0.8049716820403896,0.4545653946471987,0.36890334979426687,0.8007734172357062,0.41091149264771265,0.43923344237621437,1.1222494564347767,0.3,1.0437222353033997,2.0087639351311335,1.975224093815457,1.9928628490337106,2.1103227247762293,1.2010249234305679,0.6220544749389711,0.5842738863378407,1.273985259355005,0.5970651844362747,0.6827616616119487,0.2648504753352121,3f9e92955848223adca1425c43b9811ff57c0440a12276c50b86976adc2901e9
0.4803265070086667,0.6058390156211355,0.3118920442474125,0.30345173860976016,0.5343755308553036,0.2939326261070499,0.24575936932347392,0.7798174730631805,0.3,0.7462476224929914,1.3349901131880981,1.438259034244584,1.3835483199453442,1.3752230756100647,0.838986516446293,0.42686921742943124,0.4303899230439485,0.8647313723440617,0.39924958060238586,0.48580962873730715,0.3408334684623706,405e6e1159742c9646674273a6a5fdad996eebf96a0f03f854484c53af7c820a
0.9123645574841646,0.7101183479140839,0.33328146149740684,0.37879796327102033,0.7044825063231454,0.4151816060043139,0.29225666074598017,0.9456071942588038,0.3,0.8216806835373143,1.8334751790130683,1.8678678765171692,1.710151250355653,1.7231283283700423,1.0471185785170767,0.5339793708370787,0.5364489170269223,1.060817881597456,0.4917562054848062,0.5739124543999194,0.16640689930676966,407799ca808adaf8e337afd6e66724b343247747622c6a56484c7e56b13c7b16
0.5553775322034948,0.765516285230863,0.37662311970056433,0.4325771260787262,0.9064180768192269,0.47868212340445526,0.4715621424996555,0.9176541073936233,0.3,0.9343173549351421,2.270082514153965,2.3251447069092794,2.173868470908888,2.4071464439189767,1.4920428438068891,0.8456199457317926,0.6545118271898938,1.5086261232867315,0.7153816897134097,0.795976029630748,0.31379204023474827,42d37ef5a6ff526300b4da2d900768eff2a2479dbfdf151cd0b7cf269d4de800
0.7070636057400271,0.4843746246814172,0.25130583392619155,0.23821617299849815,0.5788172119309716,0.3728939134946594,0.2456888199006532,0.5557954135903749,0.3,0.6085396814455097,1.3148809538917579,1.4809674989157429,1.3721515594990739,1.5307792660463828,0.9568904244376845,0.526379673260947,0.44487239794182676,0.9385795513577672,0.45687135283979013,0.4884706938435061,0.3477676800570927,430d3f221ee01d5d4a5768b8e2b6e90ea8e168d93d2a52e55733f635ba357fb3
0.5623695296514593,0.6128964638256262,0.3184594713367492,0.2977973973986283,0.5542476546138825,0.3410512739958545,0.22065812641813462,0.7309738673780882,0.3,0.6200828197313538,1.443088784707625,1.5431966629380758,1.383806553005971,1.5549914540092673,1.0077241764454947,0.5568161009573354,0.46315574084673455,0.9581054313225351,0.45663207904021247,0.5147718884524765,0.2888230175755651,43b9c634b9c3e0c950703eaab2073e34e1cf019fc6d5eaa301b1119ac68a85fe
0.7356928384982858,0.679268965815036,0.3022636759599296,0.3790783127485612,0.6812706230997866,0.41062039099615677,0.2720647335527653,0.6747816420282304,0.3,0.8066083000805911,1.6630962136724268,1.839525547748963,1.7390145282897067,1.7518073978503297,1.1264343671354924,0.5467556749199067,0.613452917519122,1.110290952041488,0.5547244568678743,0.5694537420848214,0.5207101737362786,44148e96add22c0e0f14349c61629ac301ce68ba52dc28d1c2ef487f24a91564
0.5758015237252867,0.9225908035810956,0.4655385658475451,0.49779386418919674,1.0905480705913855,0.5718366928313654,0.5649114140069192,1.005663007125616,0.3,1.073679666992797,2.290015934433535,2.4818413851997256,2.2970438544515877,2.654842037538465,1.6331555127228292,0.8675628440321321,0.7797278660243394,1.6425772515505646,0.7354218995184467,0.9143505304028257,0.4742270187445808,44afcbfc54754d5cc4365d2d0b17d7e656b492c91a44a67a6f319d0dccbaf5d0
0.751588710511854,0.7634076938105184,0.40242115328088385,0.37534535337121605,0.8641952785314229,0.47612907674676935,0.4573995602684167,0.8932605614464197,0.3,1.038908147388971,1.9581912398250956,2.18782251242267,2.196462450835473,2.2857600023674096,1.3736993740418046,0.7177493441571285,0.6632445770897312,1.4093764248825773,0.6662965492455706,0.7531590683094254,0.28255133312249436,45ad04f54e97413b4845e733f015c07c40c1dae61bb6e9e7a9be40ab8f06a418
0.6452634058303554,0.7865881277325129,0.38453694147467743,0.41407521011724174,0.8561279931410251,0.4432274895345684,0.46415077695227086,0.8102613275058566,0.3,0.8922932585197991,1.913155500060296,2.1550643656431885,2.07561296321303,2.2272624140567445,1.3681197231547906,0.7116179471184964,0.6666925865384138,1.403425100249884,0.681969838635289,0.7272474619501121,0.3313607704432668,486be738c535b8e8375f9a80eb043dbd8449c075fc1f2609003114c4c8112c80
0.7295158265802439,0.7833562249930924,0.3882499492257389,0.4286284257510862,0.8989987847575196,0.48136418080971083,0.4805513683230808,0.7841014350436497,0.3,0.9518251603975233,1.9080377379994486,2.182594345790108,2.081756345553219,2.2514989076800678,1.3579518253170366,0.7243364516605815,0.6615193812309662,1.3764214851635872,0.6689135576991087,0.7202910404658663,0.2989959464497706,4a9eb5af8a4670dc9014708a59aa821a3af9af4488c170fc8f95033177554d7b
0.4758789316263467,0.5446859826565844,0.30444660434394805,0.24437229718857847,0.5293561953686281,0.33750609677947224,0.2048811995127442,0.7048247744904711,0.3,0.5969441839548496,1.4725517254652496,1.5667668020491399,1.302036654339835,1.4792471925476047,0.9812322941155184,0.5328394800715834,0.4673274055963475,0.9364511654783125,0.43064373583573723,0.5200851461457847,0.23916422531837478,4c6f82e264fc6f7d796f284681204dce0fcc632584c788fec3f4479c06b4a067
0.9082509707333792,0.9118587491610058,0.42862067763593975,0.5129810772400971,0.9327252016769525,0.5092665109703962,0.4804908991956647,0.6576211529927527,0.3,0.9671118508459348,1.7778482288233506,2.227191928993529,2.139974872141949,2.2981654204470146,1.3947555385811983,0.7499670688397184,0.6680072623862798,1.4014823146481548,0.7092028536060756,0.7074297608532713,0.25913534209076866,4c9f8969e682d12601001bc86631d7f08cbc5de03c038fbd710619a4083a09cf
0.5197051616512807,0.8449931122811204,0.44994022304386994,0.4501886009804208,0.9559893480786078,0.5052648038032652,0.4846717793482433,1.0210415096293342,0.3,1.066889569709709,2.2549866690658353,2.362021170223579,2.231259550795476,2.4763300461724853,1.505234182830709,0.8009696872846237,0.7101505459859623,1.5076956634810443,0.6509388442503246,0.8632717636162759,0.4816984813094687,4f9376f39ef78170a649954fef14f1b3509d19bd554396d9c119324f3bbfaa05
0.5477571723444952,0.9701390265419614,0.5258940170826628,0.48630804646015735,0.97356410845422,0.5310450084087195,0.47867796998705725,1.2703521456751266,0.3,1.130762484072998,2.53320291112304,2.5514545251345155,2.3238380509898406,2.5835919885966088,1.6225408104726995,0.8627339213369957,0.7631054399750267,1.582231432008874,0.6881169798577006,0.9056696900095611,0.6208741485493834,5157d9cb9285ab2fb1e8bc7fbe2834f9a4326755c122d72a84d1e4482f35ba7a
0.6782473592152369,0.7896884138506081,0.4052442557843413,0.39418272453360637,0.9450317683883535,0.5333966018912101,0.41662494884538415,1.0057310388454241,0.3,1.040383301004574,1.8649563633164157,1.993635877300657,1.9671629578203291,1.9742921918938563,1.1493113517092872,0.5833786501847739,0.5991939358005366,1.2035235024270043,0.5762990050559736,0.6326098180478883,0.26949493864983914,535416f7e5b593f56a9feec28cbda270f0e99965fde5e4ba68f6c875f3f0f372
0.70640075042806,0.8186226957484366,0.45007797767093993,0.37911629510155975,0.8464642429920176,0.42993283461224746,0.43944192013874905,1.1684472314374286,0.3,1.2242247625329543,2.048198926913611,2.06822436956009,2.2457900928927907,2.2085687301912165,1.2855717890339693,0.6673313424283941,0.6263327173080924,1.362716850139499,0.6170227594594844,0.7500241329207343,0.2506266691473447,55607024997e052092223d40d020a520c3b993d6cae93dd1cdc5422720376d47
0.8074562639353137,0.7276514644581319,0.35884136929526445,0.3811744876707842,0.7998911856177249,0.41907862032231186,0.4153438616206849,0.7858116426032412,0.3,0.9397010779592259,1.6409892696051234,1.8643893023051537,1.8680300788322781,1.9802187128435564,1.1327232746352593,0.6324142298612059,0.5388930683729805,1.189616470444032,0.6081619274268283,0.6086744664337023,0.2093544560616745,560666290976a6265ce568224ad119549f0d94abdb5430b6db11e11d8fb697b3
0.6510788054861636,0.7840161160105489,0.4066217694964003,0.38686472594524507,0.837693326775821,0.4546020625253441,0.4327657709747237,0.896954389882383,0.3,0.9948411285352808,1.9437028179331381,2.134084143269397,2.105397948808768,2.1971695925606554,1.3258956148805299,0.6995326059425854,0.6405885218043323,1.36171648715875,0.6503496911273383,0.7161610393513158,0.2972276947186236,57036d1483afd0a10909bb362159ce6120140e1425c03d3de80bb151ca627fc5
0.6951046625034575,0.6923390144542722,0.38079905976580736,0.34087545588656487,0.7407069525545871,0.36693791950310506,0.4199297198947205,0.9266229823923013,0.3,0.9144261026093485,1.7915006287838604,1.9065838509412363,1.9968722901558118,2.109194307420673,1.1927171520125484,0.6477318283468784,0.545366966117291,1.3164508477798587,0.6250155885776355,0.6953990179608794,0.7975676497952215,58bfebee440fb12d2562f6fdd05222c1d8b6fdc04fb9b203f0be9f714e57e624
0.5679192028709742,0.7723901155407583,0.400346325264757,0.38779803810458124,0.8573899241048825,0.4395127164070855,0.46258664257337617,0.924768593318238,0.3,0.9628460772614137,1.9806823295333131,2.130398657179307,2.091477679744414,2.1961625181366835,1.3238919913864764,0.699119679988124,0.6371626576111681,1.377326997289309,0.6359624086717058,0.7503977587492531,0.3148502988032185,5a388dcdbe318d5c56cfc70513a5872b542329df87c01d8c0a9586b317cc7bf7
0.5042157109498966,0.6305473802520147,0.3215200747045177,0.31101061199349506,0.5731874778644666,0.33134631519703983,0.25027436805729175,0.7405526397300657,0.3,0.6365218424879717,1.4813100493878655,1.5718392101443173,1.4256139215921309,1.5876878881882834,1.0198205107384108,0.5399263866386065,0.488572791418516,0.9655915695634864,0.454359888150013,0.5133915578543029,0.2730740129554567,5ca8ad4b5770f25e1c3f0d024492e15d31058bdefadc0111370a11001075c4bc
0.6141370042114924,0.7810201523574403,0.42953051456169444,0.36596850616727994,0.8280268515119297,0.43623837704453927,0.429578015912092,0.8944820444487592,0.3,0.9731764534940025,1.862329169744837,2.0264634191894952,2.033147723989178,2.124529332042774,1.2551540216205226,0.6660837634164013,0.6036099150563896,1.3075896960040596,0.6116995033892901,0.7030005947830609,0.2774716019034163,5de3329c2b4611e41b53f0b75afb88d05ce00c2dcb97f256a9c9d4c7ab00a4d6
0.5548415724740616,0.8593979296441351,0.46049132186063935,0.450191229215565,0.9322624655006359,0.5078095136992665,0.46151726492461953,1.1731130081050283,0.3,1.1447963841945712,2.3217295084647835,2.375832915365842,2.1809749530292715,2.387194273296912,1.4877683434631404,0.8150970712685259,0.6778348521432642,1.4667944223869556,0.660397586430353,0.8086793426712086,0.6490462035242197,5df6a545ad6a1849b18221a26daf52212e8b1d8d23934765d5e6d6edd4cfc977
0.6015085722727095,0.5652095813689847,0.29786392069884465,0.2705557189849089,0.6217537557105647,0.39087730465489107,0.24494934345056454,0.7774614354625897,0.3,0.724058344308015,1.6241024354807794,1.6685281784700086,1.5011360112240946,1.6043412906453194,1.0127316652245089,0.5313852219885588,0.4924479112747599,0.987965156941458,0.46040354806209877,0.5351463900139288,0.2880630582513479,614bfd78a0d332d1296229a7e67aac01e716864537521049e9d6b741a46bab5e
0.5386901744636078,0.7789638183071538,0.43041567214837606,0.39637157633180176,0.8483168560093993,0.4232762233561226,0.4563003610227571,1.0621989626965227,0.3,1.0978085002304043,2.2387757850686008,2.2527110553350305,2.180440976703453,2.252309126954398,1.3821515786870624,0.7237192662540628,0.6656192692675887,1.3650393995626684,0.6115300617977816,0.7539717515833525,0.5480786452654061,617544b58caafd5f71b033d1877b635f91dc49a8d3557a5c88e4e60f03d40787
0.7547196107934935,0.7592218462148117,0.3891272579452306,0.38072782109141673,0.7999542864667791,0.4444661843871927,0.3880070606135394,0.7870668641361174,0.3,0.9460916161670869,1.7013453428539909,1.9103285390118172,1.991248527134966,2.0166467097300504,1.168869105206237,0.6522571698633105,0.5404341339899388,1.2119463269204247,0.6110438250221645,0.6220804656048897,0.311423922282652,62f9f23e358898ca09e8a3571e2797f6ceace163b2c671785ae8c0472ea503e0
0.8444086635218395,0.7300886448290956,0.40068019334759175,0.33616599036858036,0.802233303339815,0.4087703920006606,0.4109608083894422,0.9466348525829762,0.3,1.1189910856193563,1.8028510307180916,1.9483233141516458,1.9470145783924206,1.952506732287239,1.2102722014355423,0.6259029608795024,0.5954269859649378,1.1935187138353676,0.5736862422415445,0.6270626620377046,0.5785237650600968,63b58fcb4be5412987a7cc61731d05d061544b1d061cbb61dad96b1ec7d59753
0.5687848655145344,0.5524543966877326,0.3021521343027957,0.2599171279080085,0.5631913483332619,0.3224503802763622,0.24769126177292863,0.7011582649890586,0.3,0.6651495095589722,1.400912914063001,1.4815500584407795,1.419367570865477,1.4426204315689068,0.8619371832441467,0.4301916075633363,0.44569821215329,0.9048566961516683,0.40631702025035943,0.5173146720381006,0.2500183531892227,6581737097c1910a1eedf67698f45b88d5934bcdb71895c28d49fc642ec8712e
0.5082648599180006,0.7299622723791229,0.3762009377629583,0.40802585327877483,0.8488675192243602,0.46911777985590375,0.43952783895094666,0.9131817803902262,0.3,0.9221912682752886,2.0577702959318596,2.2389005869168543,2.0047636740422,2.290138884293061,1.403414224198852,0.7512019137153216,0.6563201535202111,1.429663117456947,0.6300315472706133,0.8014365591531917,0.5507224565371928,66eb378664b633c24c5ccb3eb7618551ff40ec815d3fcd8d576586d17d1bb612
0.8117784697194277,0.9790613886317721,0.522910793954909,0.48001151605129183,1.1672626748830062,0.6329023397435871,0.568923656458136,0.8956595887507924,0.3,1.2303678577420532,2.378196385569545,2.69855565412958,2.6432346803341877,2.781285494711473,1.767711295373022,0.9194997937994952,0.8733631667347035,1.7036565192256938,0.7698667536534309,0.940984889486263,0.39906425488322095,6995e2df1afd68ed587897ba15ec48c6bb0446a837cd131e53b3b9e0c0b1d3ff
